grid_0,grid_1,grid_2,grid_3,grid_4,grid_5,grid_6,grid_7,grid_8,grid_9,grid_10,grid_11,grid_12,grid_13,grid_14,grid_15,movement_cm,weight_g,gate_open,hour,minute,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19113459882154926,24.673544561452484,0.0,15.858516002207967,0,sleeping
0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,7.040100385210846,24.850899424809445,0.0,3.20429555630602,45,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06820881888659809,25.938501391372522,0.0,11.376596210412728,15,sleeping
0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,6.534340883198677,24.952582146628952,0.0,22.983014537619503,0,exploring
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18884731448974548,24.48072821701852,0.0,16.2564770362263,0,sleeping
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12991580146188028,24.676683673461255,0.0,16.82043412925536,45,sleeping
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7242317199473917,25.25011124504596,0.0,18.310062134249304,15,resting
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06216725557409061,24.646424374313366,0.0,15.057791229818502,30,sleeping
0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,2.0400107876155382,24.628597885798598,0.0,4.999983421369722,45,active
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9902036437493114,25.149529824093317,0.0,1.9999206533796468,45,active
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8540232560742129,24.662706429178083,1.0,23.273105241972917,0,eating
0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14.120379729994372,24.303820332533466,0.0,21.475665546979485,0,stereotyped
0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,4.982749857643922,25.37838283668696,0.0,1.2407365697371011,30,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032296055797989075,24.892879060206386,0.0,14.076266080350653,15,sleeping
2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.0316690449399393,24.659902943377023,0.0,7.092434307304192,30,active
0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,5.15267389040735,24.773847313901157,0.0,4.440273569342868,15,active
2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.967186694954842,25.36248180167492,0.0,6.689962409536515,0,active
1,0,0,0,1,2,1,0,0,1,0,1,1,0,1,1,8.389848601919542,25.006688711302928,0.0,2.212595037930104,30,exploring
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18466966090874237,25.062461830392316,0.0,17.60506991138,0,resting
1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,6.2747050648695195,25.233268137519183,0.0,4.17655740763784,15,exploring
0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2.944439283788369,25.09421046907348,0.0,21.08165285693075,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2.3871119695015643,25.58003379189597,0.0,21.16461812460202,30,drinking
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3.432299897274934,25.361924191675307,0.0,22.513657537009873,15,active
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5.487319853907371,25.121949538864076,0.0,17.393508285536456,0,active
1,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,7.705481200389314,25.43494857704926,0.0,1.911294122830303,15,exploring
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4145387911166196,25.75882952351896,0.0,18.56917472881409,45,resting
1,1,2,0,0,1,1,1,1,0,0,0,0,1,0,1,13.69513595250221,25.079435287867334,0.0,3.5355970416205222,30,exploring
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3.774561019882772,25.20526422433366,0.0,2.9572135691364725,15,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25085583803279854,25.038824499615586,0.0,13.709179308475427,45,sleeping
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11088244425397677,24.772090519529915,0.0,11.650336860608142,45,sleeping
0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,13.529203389511796,24.56964991849673,0.0,1.1589356814339151,45,exploring
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3.147018132631931,25.120915934912706,0.0,7.2106982003929145,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9224663605488976,25.262359933936036,0.0,16.663863874442256,0,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22926243491826784,25.029640890412498,0.0,16.79156078538847,15,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7475480052606756,25.314291347755297,0.0,10.849807128760244,15,resting
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.466558293344945,25.418369658898836,0.0,19.839106635346496,30,drinking
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,5.631439515808811,25.04749035518683,0.0,4.5131270482786014,45,active
0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,8.263354732603936,24.861837752269576,0.0,3.775705693809371,15,exploring
0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,9.463021298728357,24.66467351495471,0.0,6.296033524817263,30,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6265798510459064,25.119093241764002,0.0,12.987721437633152,30,resting
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.267055655285872,24.92044941951711,1.0,23.624438588447497,0,eating
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6689618811047068,24.59325031403584,0.0,11.386996147748217,0,resting
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07040254803994228,24.894544151573026,0.0,11.398680578846925,30,sleeping
0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14.72718033855875,24.855707051356895,0.0,5.377038901457387,45,stereotyped
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06928439890203332,25.183659365731884,0.0,12.419739634801635,30,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166441172014445,25.202726900004063,0.0,12.244426876621745,30,sleeping
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,8.382252238426936,25.206631844109616,0.0,2.287624771310833,45,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.446486597002639,24.88028255903576,0.0,20.129211871607232,15,drinking
1,0,0,0,1,0,0,1,1,0,1,2,0,1,0,1,6.817211787989795,24.74625655373397,0.0,5.281104947336134,15,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3141978407812548,23.969158130640896,0.0,13.234964490307426,15,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09994857736471027,25.317097605282335,0.0,12.858505344025332,45,sleeping
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11618511932589669,24.71916991948072,0.0,12.934161609276336,0,resting
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8051712926615693,25.709419596511005,0.0,18.528706010839993,0,resting
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14.345097466632511,26.159780162734528,0.0,21.610966512039663,15,stereotyped
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4.220288846916972,24.614840729296198,0.0,21.249691715257494,0,active
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.180787976964567,24.924600137878702,0.0,7.907453277429526,30,active
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5.618655083593898,24.257871846322068,0.0,19.042686939603723,45,active
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1261271227378262,25.15546506723176,0.0,14.943350095142417,30,sleeping
0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,1,9.522594394354787,24.82686756676002,0.0,22.085985279251783,15,exploring
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9534630273634757,24.568138658548833,0.0,18.50961003914729,15,resting
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3.8655958272309463,24.728908444463865,0.0,7.698866701465505,0,active
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.0524411968861664,25.29216913329732,0.0,10.476664459266328,0,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24391202837057424,24.902001553137172,0.0,17.17638316183494,0,resting
0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,9.982753613905473,25.91585860760483,0.0,4.721966496747531,30,exploring
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2.8992840709400003,25.05982465356545,0.0,7.756695122062557,30,active
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8988982241321969,24.874831258305065,0.0,17.049700453414346,30,resting
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.027867205953898,25.503032495313754,0.0,8.738940963447293,45,stereotyped
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.2295920126907673,24.749369706464364,0.0,20.975706063277393,0,active
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2.20127831568909,24.811340801954028,0.0,18.670049985311223,30,active
2,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,8.890380315815824,24.553133773898754,0.0,2.2939032944773627,45,exploring
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,4.373179273316539,24.859814705512058,0.0,18.754294090504217,45,active
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.571533041402515,25.02226370426084,0.0,4.561938676784189,0,active
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.51130781363927,24.51624553926766,0.0,18.360417311746104,45,resting
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24774852856250618,24.594127645360295,0.0,17.972597410913433,30,resting
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2115003532526137,25.516378577646922,0.0,13.332171547275582,15,sleeping
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.518146808621188,24.826652192519873,0.0,9.205446509140732,15,active
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6526053633441973,24.823714407264283,1.0,23.756979801870422,15,eating
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.102309041949813,24.734090831059056,0.0,21.111707125376917,45,active
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5184992926325274,25.852160575426637,0.0,4.220703584930945,45,active
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3486106803489033,24.45230760029729,0.0,18.807088570181897,45,resting
0,0,1,1,1,3,0,1,1,0,1,0,0,0,1,0,13.192240365063586,24.165493727621293,0.0,3.0261517706802845,15,exploring
0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,5.171646298082324,24.425653015392108,0.0,21.449766527383723,0,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1.0614332558728727,25.627435612545334,0.0,8.051637324424064,30,drinking
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.237506724561231,24.66461019968012,0.0,22.746918460188347,0,active
0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3.561434565008143,24.99652062463895,0.0,7.328410034834766,0,active
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3240711999399694,24.85655949978867,0.0,9.681269017992944,0,resting
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17226022999553978,24.53239826212043,0.0,13.75046046369555,45,sleeping
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.900155363572589,25.164805808089458,0.0,20.24948885561391,30,active
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3052493996746327,24.43628279221131,0.0,17.719670169681475,15,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2951469328644163,24.845854337081537,0.0,14.711124482397993,0,sleeping
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,3.583154237079099,25.108544033573104,0.0,21.166730820763803,0,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2.2752131261159567,24.766858057058297,0.0,21.262369472334072,15,drinking
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0248189501167819,24.69223022678892,0.0,11.742457047966493,0,sleeping
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8579966537004196,25.85360494099268,1.0,0.24028487180365588,30,eating
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9625287400534042,25.349664675310876,0.0,10.773553597217521,15,resting
0,1,1,0,0,0,0,0,1,0,3,1,1,1,0,1,12.126392068427181,24.55511967267857,0.0,1.5342528283493673,0,exploring
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2.7208430878629537,25.057506458680493,0.0,18.284979364831656,15,active
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9.270596795820408,24.966907079479686,0.0,3.895458007609088,15,stereotyped
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6864116134508742,24.56587001683396,0.0,11.426165298179775,15,resting
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.377027308038542,25.12783564996699,0.0,21.028281410984746,15,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2901028756343601,25.054399087705022,0.0,15.517765400680506,45,sleeping
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2.753202885296734,24.437394815619662,0.0,4.512024287099589,15,active
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.879078333841713,24.424461764614477,0.0,22.24936287334834,0,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6245468753346767,24.03021621000022,0.0,17.88083322293343,45,resting
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.788783207889405,25.383698682973115,0.0,9.61528075402661,45,active
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.80542631795721,25.777977114917235,0.0,18.378507315570765,0,active
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3.6725072791680877,25.19889832742317,0.0,22.548741249376416,30,active
1,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,9.74776179837151,25.31959310905689,0.0,21.64828462852052,45,exploring
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7546735320823961,25.238242780854605,0.0,14.642252773261388,30,resting
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.783139737607752,24.738992086560007,1.0,23.154093574729355,0,eating
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9929141487679995,23.88791459305791,0.0,6.4470937633646965,30,active
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,5.753428001559212,25.25556081620623,0.0,7.3060522257173,0,active
0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4.287126614909113,25.008740878782316,0.0,19.851006336675425,30,active
1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,5.590312693109773,25.077061830851793,0.0,20.305214230715862,30,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7345155253494832,24.547217587411293,0.0,17.467023226940093,0,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6763977031109598,25.243794529993046,0.0,17.30358961488809,45,resting
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9916629807390682,25.139383269619483,0.0,11.434438915206883,30,resting
0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.933044304924761,25.15225465900675,0.0,1.6266264402850048,30,active
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.9176590335780315,25.391653173697364,0.0,9.909730210086336,15,active
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20107843725283614,24.380496031239698,0.0,18.6479899382289,15,resting
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.7141752279664484,25.301445324474003,0.0,2.269030855800093,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6240743085222095,25.375567892327936,0.0,10.220378147865793,0,resting
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19920623315747468,25.66094502078703,0.0,15.16815330227357,45,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2680659774748915,25.434802192860516,0.0,15.291882072458364,15,sleeping
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,4.328778429570242,25.031963749620882,0.0,1.7842338857859499,0,active
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5516447841671257,25.17788768697538,0.0,17.24359499881952,15,resting
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.640786270953086,24.97690878150911,0.0,7.395454633984581,45,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10398603858389635,25.488135744212865,0.0,15.15225149733958,30,sleeping
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.111422527106503,25.696872498221673,0.0,19.213597923099357,0,active
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5.5073763116450385,24.462718879942578,0.0,6.849220125173943,0,active
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.64403567247005,24.693591013547433,0.0,8.196994804554794,0,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07753193552856008,25.165887990282787,0.0,15.551905157475115,0,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04350232771512392,25.141965488566342,0.0,14.577017714230951,45,sleeping
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5938132439867339,23.913797659899128,0.0,13.768031151177922,45,resting
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2515201829319284,25.27506041909712,0.0,14.108512820028594,0,sleeping
0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2.3012120258203757,24.38828287949571,0.0,7.154233287836487,0,active
0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,7.721756857442945,25.08618454801589,0.0,5.584390645313812,0,exploring
0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5.96561100295326,24.532489837661036,0.0,21.33665917669405,30,active
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.824782048302262,24.722536527133183,0.0,20.758712653431115,0,active
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.488581944027095,25.530118812142543,0.0,4.95501555241326,15,active
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21088064903600823,24.742571900073507,0.0,12.251371784810146,45,resting
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1946055341417741,25.156678333056558,0.0,13.509010531401646,30,resting
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04787372814335219,25.72630796877394,0.0,15.06826625192286,0,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5405629053794043,24.637479425796695,0.0,19.33182940363438,45,drinking
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1799829667010835,24.32839809104217,1.0,23.799704043171516,15,eating
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,4.431868307664705,24.961428510045316,0.0,7.065074432212664,0,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03533349983045298,25.045833752676117,0.0,15.353653767574901,15,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22705905812356073,25.123650005199686,0.0,12.307342056303064,0,sleeping
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99509485166899,25.31598071735374,0.0,18.26191133766607,0,resting
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.142146309088787,25.134678260346284,0.0,20.332178641552087,45,active
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29201204110150153,24.95622428108733,0.0,11.369742832913868,45,resting
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18339215239003115,24.811188002552697,0.0,9.66632301188172,0,resting
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6060827270799887,25.17628450402309,0.0,9.488952452383778,15,resting
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.182227504459876,25.66318492319277,0.0,8.325785182978652,0,stereotyped
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8338886868851291,25.44558845668766,0.0,10.83259819114182,45,resting
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,4.633322531687337,25.192270995681607,0.0,18.628080898889362,0,active
1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,12.074956957329725,24.62449710835578,0.0,2.8281882493896235,0,exploring
0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1,10.012642659269812,25.547832409248684,0.0,0.9596719251090668,0,exploring
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35434937214692397,24.524335633109132,0.0,17.47544898997296,30,resting
1,0,0,0,0,0,2,0,2,2,0,0,1,1,1,0,11.208833860186795,24.78454904195701,0.0,22.445969496301863,45,exploring
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.806982622925069,25.207335907598196,0.0,4.141750942830778,45,active
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.551365509936161,25.180600948687946,0.0,21.548409004930484,0,active
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6363243079932724,25.084707140063838,0.0,9.250848502328598,0,resting
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3.822302465327257,25.426223268929405,0.0,19.19940825375006,0,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15104492366799502,25.099545948348887,0.0,15.156523316065014,0,sleeping
1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7.920030651358652,24.760173738634357,0.0,5.500448807391037,15,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.287767899828292,25.627100373205757,0.0,9.376229797336745,45,active
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.336452486843775,25.47912079163696,0.0,6.9184453309975344,0,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18112780922579652,25.616411878748295,0.0,16.63856087434403,0,sleeping
0,1,0,0,0,1,0,0,0,2,1,0,1,1,0,1,6.8437069288279995,24.654789605086588,0.0,2.7643175853641955,15,exploring
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20573432703389938,24.451742152946643,0.0,13.799154078202672,45,sleeping
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4.293590656046199,24.861224585499375,0.0,4.458787306953332,0,active
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.2462080996403793,24.9150224870619,0.0,10.423417775372446,0,active
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2.7459344865727604,25.286047737875226,0.0,17.55679285412494,45,active
1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,3.535148929493726,24.691149485378226,0.0,1.7836956238159063,30,active
1,0,0,0,2,0,1,1,0,2,0,0,1,0,1,1,10.51219892566058,24.58426819255319,0.0,0.8735059520342805,0,exploring
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27969100096445443,25.05109699001667,0.0,16.800936037207922,0,resting
0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5.469076858359669,24.328867005896324,0.0,2.75946676281305,0,active
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2631063098690291,24.778372061141187,0.0,14.270426053042495,45,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.1947305369661994,24.92496153236195,0.0,2.6941081604998676,15,drinking
0,0,0,0,1,1,1,1,0,0,0,2,0,0,1,0,6.635129968261159,24.579838043257983,0.0,5.7124744847795945,30,exploring
0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2.9878956279440874,24.051631302127166,0.0,1.058302621199953,30,active
1,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,7.745443832186049,24.9927765841304,0.0,4.297544452093364,30,exploring
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04222757494731718,25.29703252823715,0.0,15.684696000793874,0,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15469849942365635,25.149662743896304,0.0,12.792319345872198,15,sleeping
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6490535927260194,25.19663668382761,0.0,17.608543320885026,45,resting
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,4.794060767749379,24.83979239191629,0.0,19.61921244174089,0,active
1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,9.219850832334128,24.78926650848512,0.0,4.912478637562616,45,exploring
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4.924370624018238,25.14265490736194,0.0,8.175861704601317,45,active
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13252303773262236,25.42143178356663,0.0,13.92227408703636,0,resting
1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3.2450188798394324,24.622649241726847,0.0,10.447487282541775,15,active
1,1,1,0,1,1,1,0,0,0,0,1,1,0,2,0,12.917363083345641,25.18873452321617,0.0,1.1374766864487658,45,exploring
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22101801103288696,25.450603417114475,0.0,14.32836696733536,30,resting
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17691477705729758,24.7164295125804,0.0,15.149391969203979,0,resting
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15877853685217738,25.347799204369604,0.0,12.0203957647371,30,sleeping
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2956688265621444,25.07731560023898,0.0,14.65988585570781,45,sleeping
1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,5.324438307905669,24.88469765842063,0.0,7.246316233416966,0,active
1,1,1,0,0,0,0,0,0,2,0,1,1,0,1,0,10.511534419531024,25.368333806111472,0.0,0.9689642415484228,0,exploring
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25796059485308137,24.9038986160642,0.0,13.542972385980175,15,sleeping
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29122107363368455,24.542071185112253,0.0,11.107961758808173,45,sleeping
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366771253782586,24.999742705203143,0.0,13.6428420148081,15,resting
0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4.61119823765171,25.32057277656077,0.0,19.326408568425755,30,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.601688833735831,25.31420361740801,0.0,7.3257365628224695,30,drinking
0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,13.397658727680529,24.639789644158704,0.0,0.748938001677832,30,exploring
0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,5.199567810164636,24.779661479734564,0.0,22.812064326898234,15,active
0,0,0,1,1,1,0,1,0,1,0,0,0,2,1,0,7.185398236957706,25.039674368316476,1.0,23.293735910133506,30,exploring
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2.4218049741771104,25.17147185381884,0.0,0.7416260558232626,30,active
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.411040017937898,25.411053484661373,0.0,7.107013610956002,30,active
0,1,0,2,0,0,1,1,2,0,0,0,2,0,0,1,8.740793558374119,25.497895118551487,1.0,23.318300288803872,0,exploring
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7938038187418435,25.333057380838117,0.0,14.35312389337625,15,resting
